date,open,high,low,close,adj_close,volume
2021-03-26,188.8300018310547,188.97999572753906,182.57000732421875,185.9199981689453,185.9199981689453,10196100
2021-03-29,185.24000549316406,185.94000244140625,183.14999389648438,184.85000610351562,184.85000610351562,7544700
2021-03-30,183.8300018310547,186.32000732421875,183.55999755859375,185.52999877929688,185.52999877929688,5929700
2021-03-31,185.8300018310547,186.89999389648438,184.4199981689453,184.52000427246094,184.52000427246094,8478000
2021-04-01,186.42999267578125,189.10000610351562,185.58999633789062,188.97000122070312,188.97000122070312,7749400
2021-04-05,191.47000122070312,191.6699981689453,188.08999633789062,188.5,188.5,7405300
2021-04-06,188.5,191.27999877929688,187.8699951171875,189.72999572753906,189.72999572753906,7926200
2021-04-07,189.8000030517578,190.3300018310547,186.9499969482422,187.55999755859375,187.55999755859375,6238700
2021-04-08,187.1999969482422,188.0500030517578,185.6300048828125,187.32000732421875,187.32000732421875,7763000
2021-04-09,188.1699981689453,188.22000122070312,186.14999389648438,187.88999938964844,187.88999938964844,6089300
2021-04-12,187.75,187.85000610351562,185.47999572753906,186.49000549316406,186.49000549316406,6662500
2021-04-13,185.58999633789062,186.44000244140625,184.60000610351562,185.49000549316406,185.49000549316406,6826500
2021-04-14,185.97000122070312,190.39999389648438,185.7100067138672,187.4600067138672,187.4600067138672,9089900
2021-04-15,188.08999633789062,188.89999389648438,185.6999969482422,185.92999267578125,185.92999267578125,7262500
2021-04-16,187.57000732421875,189.47000122070312,186.1999969482422,187.25999450683594,187.25999450683594,9453500
2021-04-19,187.50999450683594,190.3300018310547,185.64999389648438,187.42999267578125,187.42999267578125,7625800
2021-04-20,187.2899932861328,188.0800018310547,181.82000732421875,182.7899932861328,182.7899932861328,10765800
2021-04-21,181.2899932861328,183.3800048828125,178.86000061035156,183.11000061035156,183.11000061035156,8400200
2021-04-22,184.22000122070312,184.8800048828125,181.25999450683594,182.75999450683594,182.75999450683594,7378300
2021-04-23,182.35000610351562,183.89999389648438,181.9600067138672,183.02000427246094,183.02000427246094,6075500
2021-04-26,183.9600067138672,185.60000610351562,183.25999450683594,184.27000427246094,184.27000427246094,6178300
2021-04-27,184.99000549316406,185.80999755859375,184.14999389648438,184.63999938964844,184.63999938964844,4870000
2021-04-28,184.7899932861328,184.7899932861328,182.82000732421875,183.38999938964844,183.38999938964844,5199300
2021-04-29,184.8000030517578,185.5500030517578,182.75,185.3300018310547,185.3300018310547,5958300
2021-04-30,184.2899932861328,186.32000732421875,183.5399932861328,186.02000427246094,186.02000427246094,7860100
2021-05-03,187.69000244140625,189.22000122070312,185.25,185.50999450683594,185.50999450683594,7542800
2021-05-04,184.8699951171875,185.6300048828125,182.30999755859375,184.25,184.25,7069300
2021-05-05,185.00999450683594,185.00999450683594,181.36000061035156,181.50999450683594,181.50999450683594,4056800
2021-05-06,182.77999877929688,182.99000549316406,179.80999755859375,181.7899932861328,181.7899932861328,6944900
2021-05-07,182.0,185.1199951171875,181.50999450683594,184.83999633789062,184.83999633789062,6868400
2021-05-10,185.6999969482422,186.97000122070312,184.02999877929688,184.3000030517578,184.3000030517578,8260300
2021-05-11,181.8000030517578,182.25,178.42999267578125,181.6699981689453,181.6699981689453,10865600
2021-05-12,180.6999969482422,182.4600067138672,177.5800018310547,177.85000610351562,177.85000610351562,8988100
2021-05-13,178.3699951171875,180.75,175.8000030517578,178.33999633789062,178.33999633789062,12332200
2021-05-14,172.92999267578125,174.91000366210938,168.77999877929688,173.6999969482422,173.6999969482422,33127500
